gene_id	ranks.B
ENSG00000163444	5.70827556196754
ENSG00000130779	5.7076057119188
ENSG00000236432	5.704522784954
ENSG00000164284	5.70114293671299
ENSG00000155097	5.699497450958
ENSG00000137338	5.69122864515964
ENSG00000126231	5.69013680073777
ENSG00000155749	5.68898714518877
ENSG00000279853	5.6856520876075
ENSG00000187531	5.68476841202093
ENSG00000071575	5.67463562803262
ENSG00000182255	5.66740551346051
ENSG00000167483	5.66624447191251
ENSG00000140416	5.66595390242197
ENSG00000189420	5.66569595566441
ENSG00000143493	5.66482852346354
ENSG00000115459	5.66358232548821
ENSG00000227740	5.66315075287787
ENSG00000260920	5.65821939036514
ENSG00000146872	5.65508505605493
ENSG00000122696	5.65430617544376
ENSG00000171612	5.64559446254517
ENSG00000087152	5.63821548635546
ENSG00000131379	5.63343456855064
ENSG00000285022	5.63307649827127
ENSG00000136731	5.6273835604963
ENSG00000287109	5.62639931105393
ENSG00000279641	5.61428130161554
ENSG00000289584	5.60996960300301
ENSG00000101181	5.60156533614613
ENSG00000250305	5.59917521335595
ENSG00000166747	5.59674511531505
ENSG00000307341	5.59590881465885
ENSG00000080824	5.5903196546249
ENSG00000109452	5.58885356416582
ENSG00000184492	5.58827180522208
ENSG00000033030	5.58772550739739
ENSG00000167842	5.58438639050865
ENSG00000141030	5.58094187517296
ENSG00000170903	5.57930403536458
ENSG00000198146	5.57918928066418
ENSG00000261115	5.56827629557317
ENSG00000147789	5.56223375106271
ENSG00000147421	5.56091178676964
ENSG00000154548	5.55598517086271
ENSG00000111412	5.54772907182688
ENSG00000197579	5.54676834789722
ENSG00000028203	5.54660132203218
ENSG00000139620	5.5462834814315
ENSG00000092148	5.54526850627742
ENSG00000129245	5.54482029335268
ENSG00000149177	5.5445013385512
ENSG00000144567	5.54147620315015
ENSG00000053770	5.53910849170731
ENSG00000125912	5.5388560378584
ENSG00000160908	5.53525196718894
ENSG00000146433	5.53492834478732
ENSG00000137040	5.53447900334366
ENSG00000116406	5.53302403235602
ENSG00000158292	5.52982076886309
ENSG00000070367	5.52190352474937
ENSG00000009844	5.5218235591499
ENSG00000106404	5.52167623436773
ENSG00000131845	5.52004882031138
ENSG00000113749	5.5191735656185
ENSG00000184305	5.5160177899343
ENSG00000113597	5.50632535087769
ENSG00000033050	5.50525026300018
ENSG00000162086	5.50505225886464
ENSG00000157445	5.50438284190538
ENSG00000173114	5.50340799601443
